year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
,1600,1600,11,11.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1610,1600,11,11.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1620,1600,11,11.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1630,1600,11,11.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1640,1600,11,11.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1650,1600,4,4.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1660,1600,4,4.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1670,1600,4,4.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1680,1600,4,4.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1690,1600,4,4.0,,Obwalden,Obwalden,Switzerland,,,Bader (1945)
,1480,1400,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1490,1400,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1500,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1510,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1520,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1530,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1540,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1550,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1560,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1570,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1580,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1590,1500,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1600,1600,2,2.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1600,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1610,1600,2,2.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1610,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1620,1600,2,2.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1620,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1630,1600,2,2.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1630,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1640,1600,2,2.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1640,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1650,1600,1,1.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1650,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1660,1600,1,1.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1660,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1670,1600,1,1.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1670,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1680,1600,1,1.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1680,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
1695,1690,1600,3,3.0,,See-Gaster,Sankt Gallen,Switzerland,,,Bader (1945)
1696,1690,1600,2,0.0,,See-Gaster,Sankt Gallen,Switzerland,,,Bader (1945)
,1690,1600,1,1.0,,,Sankt Gallen,Switzerland,,,Bader (1945)
,1690,1600,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1700,1700,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1710,1700,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1720,1700,1,0.0,,Toggenburg,Sankt Gallen,Switzerland,,,Bader (1945)
,1550,1500,1,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1560,1500,1,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1570,1500,1,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1580,1500,1,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1590,1500,1,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1600,1600,6,4.0,,,Schwyz,Switzerland,,,Bader (1945)
,1610,1600,6,4.0,,,Schwyz,Switzerland,,,Bader (1945)
,1620,1600,6,4.0,,,Schwyz,Switzerland,,,Bader (1945)
,1630,1600,6,4.0,,,Schwyz,Switzerland,,,Bader (1945)
,1640,1600,6,4.0,,,Schwyz,Switzerland,,,Bader (1945)
,1650,1600,2,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1660,1600,2,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1670,1600,2,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1680,1600,2,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1690,1600,2,1.0,,,Schwyz,Switzerland,,,Bader (1945)
,1440,1400,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1450,1400,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1460,1400,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1470,1400,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1480,1400,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1490,1400,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1500,1500,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1510,1500,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1520,1500,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1530,1500,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1550,1500,20,9.0,,,Solothurn,Switzerland,,,Bader (1945)
,1560,1500,20,9.0,,,Solothurn,Switzerland,,,Bader (1945)
,1570,1500,20,9.0,,,Solothurn,Switzerland,,,Bader (1945)
,1580,1500,20,9.0,,,Solothurn,Switzerland,,,Bader (1945)
,1590,1500,20,9.0,,,Solothurn,Switzerland,,,Bader (1945)
,1600,1600,4,2.0,,,Solothurn,Switzerland,,,Bader (1945)
,1610,1600,4,2.0,,,Solothurn,Switzerland,,,Bader (1945)
,1620,1600,4,2.0,,,Solothurn,Switzerland,,,Bader (1945)
,1630,1600,4,2.0,,,Solothurn,Switzerland,,,Bader (1945)
,1640,1600,4,2.0,,,Solothurn,Switzerland,,,Bader (1945)
,1650,1600,4,2.0,,,Solothurn,Switzerland,,,Bader (1945)
,1660,1600,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1670,1600,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1680,1600,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1690,1600,1,0.0,,,Solothurn,Switzerland,,,Bader (1945)
,1700,1700,2,1.0,,,Solothurn,Switzerland,,,Bader (1945)
,1710,1700,2,1.0,,,Solothurn,Switzerland,,,Bader (1945)
,1450,1400,5,2.0,,,Thurgau,Switzerland,,,Bader (1945)
,1450,1400,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
1455,1450,1400,1,1.0,,Locarno,Ticino,Switzerland,,,Bader (1945)
,1460,1400,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1470,1400,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1480,1400,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1480,1400,2,2.0,,Lugano,Ticino,Switzerland,,,Bader (1945)
,1490,1400,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1500,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1510,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
1514,1510,1500,3,0.0,,Vallemaggia,Ticino,Switzerland,,,Bader (1945)
,1520,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1530,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1540,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1550,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1550,1500,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1560,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1560,1500,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1570,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1570,1500,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1580,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1580,1500,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1590,1500,6,3.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1590,1500,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1600,1600,1,0.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1600,1600,26,11.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1610,1600,1,0.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1610,1600,26,11.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1620,1600,1,0.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
1626,1620,1600,3,3.0,,Locarno,Ticino,Switzerland,,,Bader (1945)
,1620,1600,26,11.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1630,1600,1,0.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1630,1600,26,11.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1640,1600,1,0.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1640,1600,1,0.0,,Locarno,Ticino,Switzerland,,,Bader (1945)
,1640,1600,26,11.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1650,1600,1,0.0,,Leventina,Ticino,Switzerland,,,Bader (1945)
,1650,1600,1,0.0,,Locarno,Ticino,Switzerland,,,Bader (1945)
,1650,1600,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1660,1600,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
1678,1670,1600,1,1.0,,Vallemaggia,Ticino,Switzerland,,,Bader (1945)
,1670,1600,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
1680,1680,1600,1,0.0,,Vallemaggia,Ticino,Switzerland,,,Bader (1945)
,1680,1600,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1690,1600,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1700,1700,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1710,1700,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1720,1700,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1730,1700,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
,1740,1700,1,1.0,,Riviera,Ticino,Switzerland,,,Bader (1945)
1454,1450,1400,2,1.0,,Uri,Uri,Switzerland,,,Bader (1945)
1459,1450,1400,1,1.0,,Uri,Uri,Switzerland,,,Bader (1945)
1565,1560,1500,2,1.0,,Uri,Uri,Switzerland,,,Bader (1945)
1666,1660,1600,1,0.0,,Uri,Uri,Switzerland,,,Bader (1945)
,1400,1400,142,40.0,,,Valais,Switzerland,,,Bader (1945)
,1410,1400,142,40.0,,,Valais,Switzerland,,,Bader (1945)
,1420,1400,142,40.0,,,Valais,Switzerland,,,Bader (1945)
,1430,1400,142,40.0,,,Valais,Switzerland,,,Bader (1945)
,1440,1400,142,40.0,,,Valais,Switzerland,,,Bader (1945)
1448,1440,1400,2,0.0,,,Vaud,Switzerland,,,Bader (1945)
,1590,1500,311,311.0,,,Vaud,Switzerland,,,Bader (1945)
,1600,1600,240,240.0,,,Vaud,Switzerland,,,Bader (1945)
,1610,1600,500,500.0,,,Vaud,Switzerland,,,Bader (1945)
,1620,1600,500,500.0,,,Vaud,Switzerland,,,Bader (1945)
,1630,1600,500,500.0,,,Vaud,Switzerland,,,Bader (1945)
,1640,1600,500,500.0,,,Vaud,Switzerland,,,Bader (1945)
,1650,1600,500,500.0,,,Vaud,Switzerland,,,Bader (1945)
,1660,1600,160,160.0,,,Vaud,Switzerland,,,Bader (1945)
,1670,1600,160,160.0,,,Vaud,Switzerland,,,Bader (1945)
,1650,1600,3,3.0,,Zug,Zug,Switzerland,,,Bader (1945)
,1660,1600,3,3.0,,Zug,Zug,Switzerland,,,Bader (1945)
,1670,1600,3,3.0,,Zug,Zug,Switzerland,,,Bader (1945)
,1680,1600,3,3.0,,Zug,Zug,Switzerland,,,Bader (1945)
,1690,1600,3,3.0,,Zug,Zug,Switzerland,,,Bader (1945)
1737,1730,1700,9,7.0,,Zug,Zug,Switzerland,,,Bader (1945)
,1450,1400,1,0.0,,,Zurich,Switzerland,,,Bader (1945)
,1460,1400,1,0.0,,,Zurich,Switzerland,,,Bader (1945)
,1470,1400,1,0.0,,,Zurich,Switzerland,,,Bader (1945)
,1480,1400,1,0.0,,,Zurich,Switzerland,,,Bader (1945)
,1490,1400,1,0.0,,,Zurich,Switzerland,,,Bader (1945)
,1500,1500,7,2.0,,,Zurich,Switzerland,,,Bader (1945)
,1510,1500,7,2.0,,,Zurich,Switzerland,,,Bader (1945)
,1520,1500,7,2.0,,,Zurich,Switzerland,,,Bader (1945)
,1530,1500,7,2.0,,,Zurich,Switzerland,,,Bader (1945)
,1540,1500,16,6.0,,,Zurich,Switzerland,,,Bader (1945)
,1550,1500,16,6.0,,,Zurich,Switzerland,,,Bader (1945)
,1560,1500,16,6.0,,,Zurich,Switzerland,,,Bader (1945)
,1570,1500,16,6.0,,,Zurich,Switzerland,,,Bader (1945)
,1580,1500,16,6.0,,,Zurich,Switzerland,,,Bader (1945)
,1590,1500,16,6.0,,,Zurich,Switzerland,,,Bader (1945)
,1600,1600,14,6.0,,,Zurich,Switzerland,,,Bader (1945)
,1610,1600,14,6.0,,,Zurich,Switzerland,,,Bader (1945)
,1620,1600,14,6.0,,,Zurich,Switzerland,,,Bader (1945)
,1630,1600,9,2.0,,,Zurich,Switzerland,,,Bader (1945)
,1640,1600,9,2.0,,,Zurich,Switzerland,,,Bader (1945)
,1650,1600,9,2.0,,,Zurich,Switzerland,,,Bader (1945)
,1660,1600,4,0.0,,,Zurich,Switzerland,,,Bader (1945)
,1670,1600,4,0.0,,,Zurich,Switzerland,,,Bader (1945)
,1680,1600,4,0.0,,,Zurich,Switzerland,,,Bader (1945)
,1690,1600,4,0.0,,,Zurich,Switzerland,,,Bader (1945)
1500,1500,1500,2,,Isny im Allgau,Freiburg,Baden-Wurttemberg,Germany,10.042,47.695,Behringer (1987)
1578,1570,1500,1,,Isny im Allgau,Freiburg,Baden-Wurttemberg,Germany,10.042,47.695,Behringer (1987)
1590,1590,1500,6,6.0,Erolzheim,Freiburg,Baden-Wurttemberg,Germany,10.0708,48.0917,Behringer (1987)
1630,1630,1600,1,,Heidelberg,Freiburg,Baden-Wurttemberg,Germany,8.67243,49.3988,Behringer (1987)
1640,1640,1600,1,,Heidelberg,Freiburg,Baden-Wurttemberg,Germany,8.67243,49.3988,Behringer (1987)
1343,1340,1300,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1349,1340,1300,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1371,1370,1300,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1379,1370,1300,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1381,1380,1300,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1386,1380,1300,1,,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1386,1380,1300,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1392,1390,1300,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1401,1400,1400,2,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1415,1410,1400,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1416,1410,1400,1,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1417,1410,1400,1,,Landshut,Mittelfranken,Bayern,Germany,12.1469,48.5442,Behringer (1987)
1420,1420,1400,1,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1421,1420,1400,1,,Kempten,Mittelfranken,Bayern,Germany,10.3158,47.7286,Behringer (1987)
1427,1420,1400,1,,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1430,1430,1400,1,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1431,1430,1400,1,,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1435,1430,1400,1,1.0,Straubing,Mittelfranken,Bayern,Germany,12.5802,48.8777,Behringer (1987)
1436,1430,1400,2,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1437,1430,1400,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1445,1440,1400,2,2.0,Lindau,Mittelfranken,Bayern,Germany,9.67893,47.5798,Behringer (1987)
1450,1450,1400,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1453,1450,1400,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1454,1450,1400,2,,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1460,1460,1400,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1460,1460,1400,1,,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1467,1460,1400,1,1.0,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1469,1460,1400,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1469,1460,1400,1,,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1466,1460,1400,2,0.0,Aschau,Mittelfranken,Bayern,Germany,12.3225,47.7771,Behringer (1987)
1470,1470,1400,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1471,1470,1400,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1472,1470,1400,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1477,1470,1400,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1478,1470,1400,1,,Markt Schwaben,Mittelfranken,Bayern,Germany,11.863,48.1909,Behringer (1987)
1478,1470,1400,1,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1478,1470,1400,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1480,1480,1400,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1483,1480,1400,1,,Dingolfing,Mittelfranken,Bayern,Germany,12.4852,48.6435,Behringer (1987)
1484,1480,1400,1,,Unterthingau,Mittelfranken,Bayern,Germany,10.5058,47.7713,Behringer (1987)
1484,1480,1400,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1485,1480,1400,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1490,1490,1400,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1493,1490,1400,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1493,1490,1400,3,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1493,1490,1400,1,1.0,Lindau,Mittelfranken,Bayern,Germany,9.67893,47.5798,Behringer (1987)
1494,1490,1400,1,,Markt Schwaben,Mittelfranken,Bayern,Germany,11.863,48.1909,Behringer (1987)
1494,1490,1400,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1497,1490,1400,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1498,1490,1400,1,,Markt Schwaben,Mittelfranken,Bayern,Germany,11.863,48.1909,Behringer (1987)
1498,1490,1400,1,,Dingolfing,Mittelfranken,Bayern,Germany,12.4852,48.6435,Behringer (1987)
1499,1490,1400,1,,Abensberg,Mittelfranken,Bayern,Germany,11.8508,48.8177,Behringer (1987)
1500,1500,1500,1,1.0,Immenstadt,Mittelfranken,Bayern,Germany,10.2207,47.5592,Behringer (1987)
1502,1500,1500,1,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1502,1500,1500,1,,Landsberg am Lech,Mittelfranken,Bayern,Germany,10.8704,48.0508,Behringer (1987)
1502,1500,1500,1,,Markt Schwaben,Mittelfranken,Bayern,Germany,11.863,48.1909,Behringer (1987)
1502,1500,1500,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1504,1500,1500,1,,Markt Schwaben,Mittelfranken,Bayern,Germany,11.863,48.1909,Behringer (1987)
1505,1500,1500,1,,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1507,1500,1500,1,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1509,1500,1500,2,,Rottenburg,Mittelfranken,Bayern,Germany,12.0294,48.7012,Behringer (1987)
1511,1510,1500,1,,Dingolfing,Mittelfranken,Bayern,Germany,12.4852,48.6435,Behringer (1987)
1511,1510,1500,1,,Markt Schwaben,Mittelfranken,Bayern,Germany,11.863,48.1909,Behringer (1987)
1511,1510,1500,1,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1513,1510,1500,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1515,1510,1500,1,,Wolfratshausen,Mittelfranken,Bayern,Germany,11.4274,47.9102,Behringer (1987)
1518,1510,1500,1,,Memmingen,Mittelfranken,Bayern,Germany,10.1802,47.9838,Behringer (1987)
1520,1520,1500,1,,Landsberg am Lech,Mittelfranken,Bayern,Germany,10.8704,48.0508,Behringer (1987)
1521,1520,1500,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1522,1520,1500,1,,Wolfratshausen,Mittelfranken,Bayern,Germany,11.4274,47.9102,Behringer (1987)
1523,1520,1500,1,,Landsberg am Lech,Mittelfranken,Bayern,Germany,10.8704,48.0508,Behringer (1987)
1524,1520,1500,1,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1525,1520,1500,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1526,1520,1500,1,,Rosenheim,Mittelfranken,Bayern,Germany,12.1181,47.8571,Behringer (1987)
1527,1520,1500,1,,Salzweg,Mittelfranken,Bayern,Germany,13.4851,48.6148,Behringer (1987)
1527,1520,1500,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1528,1520,1500,1,,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Behringer (1987)
1529,1520,1500,1,,Rosenheim,Mittelfranken,Bayern,Germany,12.1181,47.8571,Behringer (1987)
1530,1530,1500,1,,kotz,Mittelfranken,Bayern,Germany,10.2833,48.4167,Behringer (1987)
1530,1530,1500,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1530,1530,1500,1,,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1533,1530,1500,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1534,1530,1500,2,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1535,1530,1500,1,,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1538,1530,1500,1,,Rettenberg,Mittelfranken,Bayern,Germany,10.2922,47.5743,Behringer (1987)
1538,1530,1500,2,,Gundelfingen,Mittelfranken,Bayern,Germany,10.3695,48.5489,Behringer (1987)
1539,1530,1500,1,,Traunstein,Mittelfranken,Bayern,Germany,12.6384,47.8678,Behringer (1987)
1539,1530,1500,1,,Cham,Mittelfranken,Bayern,Germany,12.6621,49.2239,Behringer (1987)
1535,1530,1500,2,0.0,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1541,1540,1500,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1542,1540,1500,1,,Munich,Mittelfranken,Bayern,Germany,11.582,48.1351,Behringer (1987)
1542,1540,1500,1,1.0,Weissenhorn,Mittelfranken,Bayern,Germany,10.1561,48.3037,Behringer (1987)
1543,1540,1500,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1543,1540,1500,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1544,1540,1500,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1545,1540,1500,1,,Rottenburg,Mittelfranken,Bayern,Germany,12.0294,48.7012,Behringer (1987)
1546,1540,1500,1,,Traunstein,Mittelfranken,Bayern,Germany,12.6384,47.8678,Behringer (1987)
1548,1540,1500,1,,Rottenburg,Mittelfranken,Bayern,Germany,12.0294,48.7012,Behringer (1987)
1548,1540,1500,1,,Ingolstadt,Mittelfranken,Bayern,Germany,11.4258,48.7665,Behringer (1987)
1548,1540,1500,1,,Kempten,Mittelfranken,Bayern,Germany,10.3158,47.7286,Behringer (1987)
1549,1540,1500,1,,Kempten,Mittelfranken,Bayern,Germany,10.3158,47.7286,Behringer (1987)
1550,1550,1500,1,,Burghausen,Mittelfranken,Bayern,Germany,12.8311,48.1726,Behringer (1987)
1552,1550,1500,1,1.0,Regensburg,Mittelfranken,Bayern,Germany,12.1016,49.0134,Behringer (1987)
1553,1550,1500,1,,Donauworth,Mittelfranken,Bayern,Germany,10.7778,48.7186,Behringer (1987)
1558,1550,1500,1,,Neumarkt in der Oberpfalz,Mittelfranken,Bayern,Germany,11.4672,49.2773,Behringer (1987)
1559,1550,1500,1,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1561,1560,1500,1,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1562,1560,1500,4,,Nordlingen,Mittelfranken,Bayern,Germany,10.4895,48.8508,Behringer (1987)
1562,1560,1500,1,1.0,Spalt,Mittelfranken,Bayern,Germany,10.9262,49.1746,Behringer (1987)
1563,1560,1500,10,,Illereichen,Schwaben,Bayern,Germany,10.1213,48.1645,Behringer (1987)
1563,1560,1500,1,1.0,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
1563,1560,1500,1,,Kallmunz,Mittelfranken,Bayern,Germany,11.9601,49.1611,Behringer (1987)
1564,1560,1500,2,,Augsburg,Mittelfranken,Bayern,Germany,10.8978,48.3705,Behringer (1987)
